Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,education_category,prob_response
50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,68,2169,0,1,0,0,0,0,0,0,0,1,61.0,59,0,PhD,0.0770074938720759
15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,50,2489,0,1,0,0,0,1,0,0,0,0,47.0,30,0,2n Cycle,0.10828447122986086
65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,46,2309,0,1,0,0,0,1,0,0,0,0,546.0,530,1,2n Cycle,0.21383514402203216
66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,55,2188,0,1,0,0,0,0,0,1,0,0,306.0,300,0,Graduation,0.04066614548236967
76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,66,2648,1,0,0,0,0,0,0,1,0,0,1140.0,1124,0,Graduation,0.08193406714649805
81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,37,2644,0,0,1,0,0,1,0,0,0,0,1059.0,1014,1,2n Cycle,0.3325256651779585
54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,47,2299,0,0,1,0,0,0,0,0,0,1,16.0,16,0,PhD,0.024888580625297474
16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,36,2462,0,0,1,0,0,0,0,0,0,1,44.0,44,0,PhD,0.0600015071616315
71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,49,2464,0,0,0,1,0,0,0,1,0,0,1406.0,1238,2,Graduation,0.18012018440000163
33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,37,2415,0,1,0,0,0,0,0,0,0,1,39.0,15,1,PhD,0.18102744857312902
36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,37,2441,0,1,0,0,0,0,0,0,1,0,273.0,120,1,Master,0.12325163703630732
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,54,2688,0,0,0,1,0,0,1,0,0,0,50.0,4,0,Basic,0.06013853976399673
47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,42,2449,0,1,0,0,0,1,0,0,0,0,606.0,577,0,2n Cycle,0.03460949485197442
70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,52,2425,0,0,1,0,0,0,0,1,0,0,736.0,715,0,Graduation,0.22420926193275348
31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,41,2743,0,1,0,0,0,0,0,0,0,1,119.0,113,0,PhD,0.1917409767355713
52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,47,2567,1,0,0,0,0,0,0,0,1,0,259.0,186,0,Master,0.05453653015447265
48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,41,2346,0,0,1,0,0,0,0,1,0,0,126.0,117,0,Graduation,0.10155746468927612
46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,66,2747,0,1,0,0,0,0,0,1,0,0,301.0,272,0,Graduation,0.07101839922277647
39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,58,2717,1,0,0,0,0,0,0,1,0,0,343.0,302,0,Graduation,0.10556832791179584
86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,54,2849,0,0,1,0,0,0,0,1,0,0,1627.0,1532,0,Graduation,0.26314419285504637
46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,43,2225,0,0,0,1,0,0,0,1,0,0,62.0,46,0,Graduation,0.03638121780251581
16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,35,2692,0,0,1,0,0,0,1,0,0,0,13.0,2,0,Basic,0.05949438853881494
63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,68,2350,1,0,0,0,0,1,0,0,0,0,1056.0,944,0,2n Cycle,0.1935319423842008
67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,69,2689,0,1,0,0,0,0,0,0,1,0,887.0,817,1,Master,0.07892124759751458
25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,2421,0,0,1,0,0,0,0,1,0,0,11.0,7,0,Graduation,0.034085694253060954
42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,42,2181,0,1,0,0,0,0,0,1,0,0,41.0,25,0,Graduation,0.10287155603986277
85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,44,2753,0,0,0,1,0,0,0,1,0,0,1872.0,1788,1,Graduation,0.21495762706251548
72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,35,2402,0,0,1,0,0,0,0,1,0,0,1974.0,1935,3,Graduation,0.3905778457635136
49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,46,2195,0,0,0,1,0,1,0,0,0,0,297.0,268,0,2n Cycle,0.03035304446631132
36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,52,2852,0,1,0,0,0,0,0,0,0,1,73.0,69,0,PhD,0.05514344169087529
85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,58,2581,1,0,0,0,0,0,0,0,0,1,1301.0,1289,0,PhD,0.07803920014114461
10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,31,2197,1,0,0,0,0,0,0,0,1,0,26.0,22,0,Master,0.10018134125188538
49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,59,2671,0,1,0,0,0,0,0,1,0,0,295.0,275,0,Graduation,0.025693254270353825
56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,67,2533,0,0,0,1,0,0,0,0,1,0,612.0,564,0,Master,0.06061272681196044
37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,31,2673,0,1,0,0,0,0,0,1,0,0,71.0,68,0,Graduation,0.07507980424313511
21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,42,2208,1,0,0,0,0,1,0,0,0,0,26.0,6,0,2n Cycle,0.05088233850642111
33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,58,2475,0,0,1,0,0,0,0,0,0,1,68.0,50,0,PhD,0.025340362276895755
63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,75,2395,0,0,0,0,1,0,0,1,0,0,969.0,835,0,Graduation,0.06663768567640888
21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,46,2318,0,0,0,1,0,0,0,0,1,0,58.0,55,0,Master,0.0849563032512123
42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,39,2381,0,0,0,1,0,0,0,1,0,0,118.0,91,1,Graduation,0.1150154659292657
54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,64,2812,0,0,0,1,0,0,0,1,0,0,652.0,620,0,Graduation,0.3805188659747237
57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,66,2388,0,1,0,0,0,0,0,0,0,1,392.0,373,0,PhD,0.02063950792110142
26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,34,2783,0,0,1,0,0,0,0,1,0,0,18.0,9,1,Graduation,0.10485110370053075
57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,77,2517,0,0,0,0,1,0,0,0,0,1,1030.0,1000,0,PhD,0.14317449561123202
68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,56,2828,0,0,0,1,0,0,0,1,0,0,1422.0,1385,0,Graduation,0.11257163408226599
7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,2828,0,1,0,0,0,0,0,1,0,0,13.0,8,0,Graduation,0.055263400307648376
83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,46,2804,0,0,0,1,0,0,0,1,0,0,1719.0,1605,1,Graduation,0.5701252832262201
54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,60,2246,0,1,0,0,0,0,0,0,1,0,224.0,211,0,Master,0.09335102255729454
23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,57,2191,0,0,1,0,0,0,0,0,0,1,46.0,44,0,PhD,0.02943730388159641
46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,44,2502,0,1,0,0,0,0,0,1,0,0,496.0,477,0,Graduation,0.2962902481365463
56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,46,2730,0,0,0,1,0,0,0,1,0,0,1011.0,1002,0,Graduation,0.17200017850319863
79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,59,2190,0,1,0,0,0,0,0,1,0,0,1357.0,1344,0,Graduation,0.36957342627478595
57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,69,2634,0,1,0,0,0,0,0,1,0,0,920.0,814,0,Graduation,0.11494412372775777
44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,55,2257,0,1,0,0,0,0,0,1,0,0,260.0,219,0,Graduation,0.032433284505649806
54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,64,2812,0,0,0,1,0,0,0,1,0,0,652.0,620,0,Graduation,0.3805188659747237
59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,55,2776,0,1,0,0,0,0,0,1,0,0,490.0,481,1,Graduation,0.03718614089446442
80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,26,2835,0,0,0,1,0,0,0,1,0,0,950.0,896,0,Graduation,0.09942433027476971
40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,46,2418,0,1,0,0,0,0,0,0,0,1,216.0,214,0,PhD,0.05896035237377561
62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,48,2561,0,1,0,0,0,0,0,1,0,0,595.0,584,0,Graduation,0.07112813138095173
48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,52,2518,0,1,0,0,0,1,0,0,0,0,67.0,59,0,2n Cycle,0.08327657051992317
35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,52,2835,0,0,0,1,0,0,0,1,0,0,93.0,80,0,Graduation,0.11327998607677263
77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,72,2555,0,1,0,0,0,0,0,1,0,0,893.0,796,0,Graduation,0.08898016586655035
81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,51,2317,0,0,1,0,0,0,0,1,0,0,1047.0,997,0,Graduation,0.08132300300960699
14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,24,2291,0,1,0,0,0,0,1,0,0,0,8.0,0,1,Basic,0.031019637310762835
20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,2263,0,1,0,0,0,1,0,0,0,0,22.0,10,0,2n Cycle,0.017667316738571685
74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,30,2831,0,1,0,0,0,0,0,0,0,1,1678.0,1645,0,PhD,0.6643154742093547
66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,63,2327,0,1,0,0,0,0,0,0,1,0,391.0,344,1,Master,0.05931481029824103
23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,41,2696,0,0,0,1,0,0,1,0,0,0,61.0,47,0,Basic,0.06720988019600986
47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,60,2387,0,1,0,0,0,0,0,0,1,0,221.0,217,0,Master,0.01733179089786633
33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,68,2762,0,1,0,0,0,0,0,0,1,0,16.0,14,0,Master,0.12274827209978348
54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,39,2567,0,1,0,0,0,0,0,1,0,0,445.0,420,0,Graduation,0.17040395314877402
28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,39,2601,1,0,0,0,0,0,0,1,0,0,72.0,53,0,Graduation,0.05359908783290734
90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,29,2295,0,0,1,0,0,0,0,0,1,0,2302.5,2333,1,Master,0.7296513765823902
48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,70,2691,0,0,0,1,0,0,0,1,0,0,485.0,466,0,Graduation,0.11318290203246101
43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,63,2699,0,1,0,0,0,0,0,1,0,0,224.0,213,0,Graduation,0.034254259019330865
54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,59,2685,1,0,0,0,0,0,0,0,0,1,1208.0,1184,1,PhD,0.2250095466582526
15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,62,2581,0,0,1,0,0,0,1,0,0,0,48.0,8,0,Basic,0.0572672867547105
26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2211,0,0,1,0,0,0,0,1,0,0,16.0,15,0,Graduation,0.1647659751460351
22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,35,2490,0,0,1,0,0,0,0,1,0,0,19.0,14,0,Graduation,0.032652984234134784
44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,55,2470,0,1,0,0,0,0,0,1,0,0,50.0,40,0,Graduation,0.02627792522624611
62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,68,2467,0,0,1,0,0,0,0,0,0,1,1000.0,980,1,PhD,0.25285428497251755
31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,58,2729,0,0,0,1,0,0,0,0,0,1,151.0,147,0,PhD,0.10782183698503343
45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,2281,0,1,0,0,0,1,0,0,0,0,38.0,25,0,2n Cycle,0.08074763002942693
78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,50,2713,1,0,0,0,0,0,0,0,1,0,1713.0,1614,0,Master,0.4589908679440283
67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,51,2748,0,0,0,0,1,0,0,0,1,0,1419.0,1377,2,Master,0.15771181628599357
58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,60,2229,1,0,0,0,0,0,0,1,0,0,67.0,38,0,Graduation,0.02564566098459368
62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,68,2291,0,0,1,0,0,0,0,1,0,0,150.0,140,0,Graduation,0.010739508503177835
43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,51,2592,0,1,0,0,0,0,0,0,1,0,116.0,93,0,Master,0.0712253141830623
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,1,0,0,0,0,0,0,0,1,0,777.0,646,0,Master,0.07586714693539315
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,55,2460,0,1,0,0,0,1,0,0,0,0,122.0,61,0,2n Cycle,0.01521044088900377
70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,51,2614,0,1,0,0,0,0,0,0,1,0,1150.0,1139,1,Master,0.49393736998339144
78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,48,2244,0,1,0,0,0,0,0,0,0,1,908.0,828,0,PhD,0.06272931878156465
59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,59,2817,0,0,0,0,1,1,0,0,0,0,1006.0,940,0,2n Cycle,0.37104803303230327
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,43,2450,0,1,0,0,0,0,0,1,0,0,152.0,130,0,Graduation,0.18706217047299248
58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,61,2679,0,1,0,0,0,0,0,1,0,0,674.0,590,0,Graduation,0.06506711309791799
51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,62,2339,0,1,0,0,0,0,0,0,1,0,181.0,167,0,Master,0.0497444020891662
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,41,2786,1,0,0,0,0,0,0,1,0,0,18.0,5,1,Graduation,0.08114016365060824
66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,63,2475,0,0,0,1,0,0,0,0,1,0,1084.0,1084,0,Master,0.12423302256928687
50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,64,2653,0,1,0,0,0,0,0,0,1,0,656.0,627,1,Master,0.0438284073401276
84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,55,2378,0,1,0,0,0,0,0,0,0,1,1672.0,1672,1,PhD,0.1323347662446545
18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2402,0,1,0,0,0,0,0,1,0,0,36.0,29,0,Graduation,0.18130210812224395
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,63,2292,0,0,0,1,0,0,0,0,0,1,39.0,29,1,PhD,0.0349328226295073
36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,55,2562,0,0,0,1,0,0,0,1,0,0,120.0,107,0,Graduation,0.04614451746196173
42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,63,2419,0,0,0,1,0,0,0,1,0,0,343.0,323,1,Graduation,0.022608132020688256
65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,65,2599,0,0,0,1,0,0,0,1,0,0,511.0,477,0,Graduation,0.04916979067626835
77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,48,2404,0,0,0,1,0,0,0,1,0,0,989.0,913,1,Graduation,0.2607933005277917
74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,51,2633,0,0,0,1,0,0,0,1,0,0,1988.0,1929,1,Graduation,0.3566030190323342
56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,48,2765,0,1,0,0,0,0,0,1,0,0,221.0,146,0,Graduation,0.04963196757458338
42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,45,2525,0,0,1,0,0,0,0,1,0,0,120.0,100,0,Graduation,0.12713059553982728
61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,55,2506,0,0,1,0,0,0,0,1,0,0,496.0,462,0,Graduation,0.16018339006731958
33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,57,2849,0,0,0,1,0,0,0,0,0,1,148.0,144,0,PhD,0.0918115617743501
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,29,2425,0,0,0,1,0,0,0,0,0,1,1553.0,1508,0,PhD,0.3177162786215576
34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,57,2685,0,0,1,0,0,0,0,1,0,0,88.0,62,0,Graduation,0.04273657156696123
8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,34,2835,0,0,1,0,0,0,1,0,0,0,59.0,17,0,Basic,0.20749480248217314
26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,2439,0,1,0,0,0,0,0,1,0,0,16.0,7,0,Graduation,0.08193844395210854
77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,63,2678,1,0,0,0,0,1,0,0,0,0,748.0,707,1,2n Cycle,0.03410315793931556
40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,39,2493,0,1,0,0,0,0,0,1,0,0,62.0,37,1,Graduation,0.10993970471932726
33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,62,2439,0,0,0,0,1,0,0,0,0,1,84.0,78,0,PhD,0.03853128458320689
75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,61,2586,0,1,0,0,0,0,0,0,0,1,1203.0,1191,0,PhD,0.10726751577044123
61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,65,2419,0,0,1,0,0,0,0,0,0,1,766.0,721,1,PhD,0.05758003287068772
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,34,2774,0,1,0,0,0,0,0,1,0,0,34.0,7,1,Graduation,0.12647812718165663
54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,45,2477,0,1,0,0,0,0,0,0,1,0,349.0,293,0,Master,0.04004844978713612
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,65,2250,0,1,0,0,0,0,0,0,1,0,70.0,68,0,Master,0.05291873144511315
44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,49,2658,1,0,0,0,0,0,0,1,0,0,182.0,175,0,Graduation,0.0745916030949324
38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,34,2524,0,0,0,1,0,0,0,0,0,1,37.0,34,0,PhD,0.03020247015597907
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,42,2299,1,0,0,0,0,0,0,1,0,0,51.0,39,0,Graduation,0.08956379835514543
28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,2624,0,0,0,1,0,0,0,1,0,0,46.0,40,0,Graduation,0.05758761202294053
37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,44,2217,0,0,0,1,0,0,0,0,0,1,28.0,17,0,PhD,0.07351117644012127
64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,49,2193,0,1,0,0,0,0,0,1,0,0,790.0,775,0,Graduation,0.177448107124862
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,2232,0,0,0,1,0,0,0,0,1,0,119.0,108,0,Master,0.01603289631661887
84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,48,2427,0,0,0,1,0,0,0,1,0,0,1555.0,1479,3,Graduation,0.10350157418306741
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2519,0,1,0,0,0,0,0,1,0,0,30.0,26,0,Graduation,0.07248115631168973
44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,68,2371,0,0,1,0,0,0,0,1,0,0,145.0,138,0,Graduation,0.0752680594904365
25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2321,0,0,1,0,0,0,1,0,0,0,18.0,15,0,Basic,0.16935474529453487
59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,53,2428,0,1,0,0,0,0,0,0,0,1,62.0,53,0,PhD,0.04528759752573862
76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,58,2195,0,0,1,0,0,0,0,1,0,0,833.0,767,1,Graduation,0.05997510155717092
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,73,2229,0,0,0,1,0,0,0,0,1,0,666.0,621,0,Master,0.10651192436528618
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,42,2853,0,0,0,1,0,0,0,0,0,1,306.0,261,0,PhD,0.055917133862325524
1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,49,2201,1,0,0,0,0,0,0,1,0,0,7.0,6,0,Graduation,0.05457393105407288
